,RK,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,YEAR
976,22,New York Knicks,82,19855,40.2,87.4,0.46,9.2,24.2,0.38,31.0,63.2,0.49,20.5,26.9,0.759,11.9,35.4,47.3,23.6,8.7,4.7,15.3,20.7,110.0,2015
977,23,Orlando Magic,82,19755,40.3,87.0,0.46299999999999997,8.8,24.0,0.368,31.5,63.0,0.499,18.3,24.3,0.7509999999999999,10.7,35.5,46.1,24.9,8.2,5.7,15.3,19.0,107.7,2015
978,24,Oklahoma City Thunder,82,19830,39.0,88.6,0.44,8.6,25.1,0.34299999999999997,30.4,63.5,0.479,18.9,25.3,0.745,11.6,32.7,44.3,22.9,8.1,4.8,14.1,21.2,105.5,2015
979,25,Dallas Mavericks,82,19880,39.5,87.9,0.45,9.4,25.8,0.364,30.1,62.1,0.485,18.0,23.8,0.753,12.8,35.2,48.0,23.2,7.6,4.0,17.0,23.0,106.4,2015
980,26,Phoenix Suns,82,19880,39.5,87.4,0.452,7.9,22.5,0.35200000000000004,31.5,64.9,0.486,19.3,25.5,0.759,11.9,34.7,46.6,21.7,8.2,4.2,16.0,20.9,106.2,2015
981,27,Denver Nuggets,82,19880,39.7,86.8,0.45799999999999996,7.9,22.9,0.34600000000000003,31.8,63.9,0.498,20.8,27.7,0.748,11.3,35.1,46.4,23.8,7.7,6.3,14.8,21.3,108.2,2015
982,28,Sacramento Kings,82,19855,41.0,89.9,0.456,9.1,26.1,0.349,31.9,63.9,0.5,18.0,24.1,0.748,11.4,31.4,42.8,24.2,9.0,6.4,13.4,24.8,109.2,2015
983,29,Los Angeles Lakers,82,19930,40.7,87.3,0.466,8.9,24.6,0.363,31.8,62.7,0.507,20.2,27.1,0.745,10.6,35.8,46.4,25.2,7.8,5.1,13.7,20.4,110.6,2015
984,30,Minnesota Timberwolves,82,19805,43.3,89.0,0.48700000000000004,8.9,24.4,0.36700000000000005,34.4,64.6,0.531,16.6,21.9,0.759,12.2,33.6,45.9,24.8,8.8,5.8,16.0,22.5,112.2,2015
985,1,San Antonio Spurs,82,19705,38.0,87.2,0.436,7.0,21.2,0.331,31.0,65.9,0.47,15.9,20.9,0.758,9.7,33.5,43.2,22.2,7.7,4.1,15.8,20.7,99.0,2016
986,2,Utah Jazz,82,19955,38.6,86.6,0.446,8.6,24.0,0.35700000000000004,30.0,62.5,0.48,18.2,24.3,0.746,10.1,33.3,43.4,20.7,8.6,5.1,15.1,21.5,103.9,2016
987,3,Toronto Raptors,82,19780,39.1,87.9,0.444,9.4,25.1,0.373,29.7,62.8,0.473,17.7,23.6,0.748,10.2,33.5,43.7,23.3,7.0,5.8,14.3,23.5,105.2,2016
988,4,Cleveland Cavaliers,82,19855,39.1,87.3,0.44799999999999995,8.4,24.1,0.34700000000000003,30.7,63.2,0.48700000000000004,17.9,24.0,0.743,9.8,33.7,43.6,22.8,7.6,4.7,14.2,21.9,104.5,2016
989,5,Miami Heat,82,19830,39.5,89.4,0.442,7.8,22.5,0.34700000000000003,31.7,66.9,0.474,17.5,22.8,0.77,10.4,33.4,43.8,21.4,7.9,4.4,13.7,20.8,104.4,2016
990,6,Atlanta Hawks,82,19830,38.0,87.9,0.43200000000000005,8.5,25.0,0.33799999999999997,29.5,62.9,0.469,17.0,22.6,0.755,11.8,35.7,47.5,22.5,8.8,5.1,16.5,18.7,101.4,2016
991,7,Los Angeles Clippers,82,19830,38.1,87.8,0.434,8.1,24.1,0.33799999999999997,29.9,63.6,0.47100000000000003,19.5,26.0,0.7509999999999999,12.2,36.1,48.4,22.0,7.4,3.3,15.9,23.3,103.8,2016
992,8,Indiana Pacers,82,19880,38.3,87.0,0.44,8.5,25.4,0.33399999999999996,29.8,61.5,0.484,17.8,23.7,0.7509999999999999,11.0,34.7,45.6,21.3,7.9,4.6,16.2,20.9,102.9,2016
993,9,Charlotte Hornets,82,19855,39.1,88.1,0.444,9.2,26.3,0.349,30.0,61.8,0.485,16.9,21.9,0.769,9.2,37.1,46.3,24.0,7.0,5.7,13.9,21.1,104.3,2016
994,10,New York Knicks,82,19805,40.4,91.3,0.44299999999999995,8.1,23.8,0.341,32.3,67.4,0.479,18.6,24.7,0.754,11.5,35.5,47.0,22.1,7.6,4.5,12.0,19.7,107.6,2016
995,11,Memphis Grizzlies,82,19830,38.2,83.8,0.456,10.3,28.4,0.365,27.9,55.5,0.503,21.0,27.3,0.768,10.8,35.2,45.9,23.3,7.5,6.1,17.2,22.5,107.8,2016
996,12,Detroit Pistons,82,19880,40.4,87.6,0.461,7.6,21.3,0.355,32.8,66.3,0.495,17.1,21.9,0.7829999999999999,9.2,35.1,44.3,22.4,7.4,4.6,14.0,22.5,105.5,2016
997,13,Boston Celtics,82,19780,37.9,85.9,0.441,7.9,23.6,0.336,30.0,62.4,0.48100000000000004,19.9,26.3,0.755,11.5,35.0,46.5,21.1,7.7,5.5,16.6,21.2,103.6,2016
998,14,Dallas Mavericks,82,20005,40.0,88.7,0.451,9.5,27.6,0.342,30.5,61.1,0.5,17.6,23.8,0.738,11.0,36.7,47.8,22.9,7.8,4.6,14.5,22.4,107.0,2016
999,15,Oklahoma City Thunder,82,19830,39.4,90.0,0.43799999999999994,8.3,24.4,0.342,31.1,65.6,0.474,18.4,24.4,0.7559999999999999,11.6,29.7,41.3,22.1,9.0,4.7,13.4,20.7,105.6,2016
1000,16,Chicago Bulls,82,19905,40.7,92.4,0.441,8.2,23.7,0.345,32.5,68.6,0.474,16.8,22.8,0.737,12.2,35.2,47.4,23.3,8.2,5.9,12.3,19.3,106.5,2016
1001,17,Milwaukee Bucks,82,19830,39.8,87.6,0.45399999999999996,9.8,27.9,0.35200000000000004,30.0,59.7,0.502,19.3,25.2,0.768,12.1,33.2,45.3,25.9,8.7,5.9,16.3,20.5,108.7,2016
1002,18,Orlando Magic,82,19905,39.6,86.0,0.46,9.2,25.6,0.359,30.4,60.4,0.503,18.5,24.8,0.746,10.5,35.2,45.6,23.9,7.8,5.6,15.6,18.8,106.8,2016
1003,19,Golden State Warriors,82,19880,38.7,89.1,0.435,7.8,23.4,0.332,31.0,65.7,0.47200000000000003,18.5,24.5,0.757,11.4,32.4,43.7,22.2,8.6,4.1,14.4,19.8,103.8,2016
1004,20,Portland Trail Blazers,82,19805,39.7,87.7,0.45299999999999996,8.8,23.8,0.371,30.9,63.8,0.484,19.7,26.9,0.7340000000000001,10.9,34.3,45.2,22.3,8.0,5.4,13.7,20.2,108.0,2016
1005,21,Washington Wizards,82,19755,39.1,84.7,0.462,9.1,24.5,0.371,30.0,60.2,0.498,18.5,24.0,0.769,9.5,35.3,44.8,22.8,8.2,4.4,16.3,20.4,105.8,2016
1006,22,Denver Nuggets,82,19830,40.2,87.3,0.461,9.5,25.7,0.371,30.7,61.6,0.498,18.9,24.8,0.7609999999999999,10.1,34.1,44.2,24.3,8.3,6.5,14.2,21.6,108.9,2016
1007,23,Minnesota Timberwolves,82,19880,41.5,88.3,0.47100000000000003,9.4,26.5,0.355,32.1,61.8,0.52,17.7,23.4,0.757,11.1,32.4,43.5,23.5,8.1,5.4,15.5,22.4,110.1,2016
1008,24,Brooklyn Nets,82,19755,42.7,89.1,0.479,9.9,26.8,0.369,32.8,62.3,0.526,15.7,20.5,0.763,10.7,34.7,45.4,25.6,9.2,5.5,14.8,19.3,110.9,2016
1009,25,Houston Rockets,82,19830,39.7,86.5,0.45899999999999996,9.9,27.4,0.361,29.8,59.2,0.504,18.9,25.0,0.7559999999999999,12.0,33.4,45.4,25.0,9.1,5.0,16.9,22.9,108.1,2016
1010,26,New Orleans Pelicans,82,19780,40.3,86.2,0.46799999999999997,9.5,25.6,0.369,30.9,60.6,0.51,19.4,24.7,0.7829999999999999,9.2,36.5,45.7,23.8,7.5,5.3,14.1,20.4,109.5,2016
1011,27,Los Angeles Lakers,82,19730,42.3,89.4,0.473,8.9,25.7,0.34700000000000003,33.4,63.7,0.524,18.1,24.7,0.731,11.4,37.1,48.5,25.7,7.9,5.8,13.2,20.0,111.6,2016
1012,28,Phoenix Suns,82,19705,39.7,84.9,0.467,9.5,25.2,0.377,30.1,59.7,0.505,20.2,26.9,0.7490000000000001,10.1,34.2,44.3,22.7,9.7,5.6,15.1,21.9,109.0,2016
1013,29,Philadelphia 76ers,82,19805,40.2,86.7,0.46399999999999997,7.9,22.0,0.359,32.4,64.7,0.5,20.8,26.5,0.7859999999999999,11.3,37.0,48.3,23.7,8.8,5.8,15.4,19.4,109.2,2016
1014,30,Sacramento Kings,82,19805,40.3,87.2,0.462,10.2,27.8,0.366,30.2,59.4,0.508,17.6,23.1,0.762,11.2,33.5,44.7,24.1,8.8,5.3,15.9,21.8,108.4,2016
1015,1,Utah Jazz,82,19755,39.5,89.2,0.44299999999999995,8.9,24.9,0.358,30.6,64.3,0.47600000000000003,17.4,22.6,0.769,9.8,33.9,43.7,19.4,7.9,4.1,13.2,22.0,105.3,2017
1016,2,San Antonio Spurs,82,19805,39.0,88.0,0.44299999999999995,8.6,25.0,0.344,30.4,63.0,0.483,16.9,21.9,0.7709999999999999,10.3,33.4,43.7,22.6,7.9,4.3,15.2,20.9,103.5,2017
1017,3,Memphis Grizzlies,82,19905,37.4,84.5,0.44299999999999995,10.6,30.0,0.354,26.8,54.4,0.49200000000000005,21.7,28.8,0.753,9.9,35.2,45.1,21.5,7.5,5.4,15.3,22.3,107.1,2017
1018,4,Dallas Mavericks,82,19780,39.9,85.2,0.469,10.4,27.3,0.38,29.6,57.9,0.51,18.6,24.0,0.772,9.6,38.5,48.0,22.9,7.0,3.7,16.1,20.9,108.8,2017
1019,5,Miami Heat,82,19780,39.6,88.0,0.45,8.1,23.8,0.34299999999999997,31.5,64.2,0.49,19.3,24.7,0.782,10.7,34.9,45.5,20.5,7.1,5.1,14.3,19.5,106.7,2017
1020,6,Chicago Bulls,82,19780,41.2,90.4,0.456,9.3,27.0,0.345,31.9,63.4,0.503,15.2,19.8,0.77,10.7,34.4,45.1,24.7,7.7,4.8,14.0,19.6,107.0,2017
1021,7,Detroit Pistons,82,19805,40.1,87.1,0.46,9.8,26.8,0.366,30.3,60.4,0.502,17.2,22.0,0.78,8.4,36.5,44.9,24.6,7.0,4.3,13.3,18.3,107.1,2017
1022,8,Toronto Raptors,82,19780,39.1,87.1,0.449,10.2,28.7,0.354,28.9,58.4,0.495,19.5,25.0,0.78,10.6,33.6,44.2,22.9,7.0,5.0,15.4,21.3,107.8,2017
1023,9,Milwaukee Bucks,82,19780,40.0,87.3,0.45799999999999996,10.5,29.7,0.353,29.5,57.6,0.512,18.8,24.4,0.7709999999999999,10.8,33.8,44.7,25.3,7.8,4.8,15.5,20.3,109.3,2017
1024,10,Atlanta Hawks,82,19880,39.4,88.7,0.444,11.1,31.0,0.35700000000000004,28.3,57.7,0.491,15.9,20.6,0.772,10.9,33.7,44.6,23.8,9.1,5.3,15.6,21.9,105.7,2017
1025,11,Golden State Warriors,82,19780,38.7,88.9,0.435,9.0,27.7,0.324,29.7,61.2,0.485,17.6,23.2,0.7609999999999999,11.7,31.7,43.4,22.6,8.6,3.8,15.5,19.3,104.0,2017
1026,12,Los Angeles Clippers,82,19755,40.0,88.5,0.452,9.5,27.2,0.35,30.5,61.3,0.49700000000000005,18.7,24.2,0.772,10.6,34.1,44.7,23.9,7.3,3.3,13.7,23.2,108.2,2017
1027,13,Charlotte Hornets,82,19830,40.9,89.7,0.456,12.0,32.6,0.369,28.9,57.1,0.506,14.7,18.9,0.7759999999999999,9.3,36.8,46.1,25.4,6.8,5.7,13.5,20.6,108.6,2017
1028,14,Indiana Pacers,82,19855,39.3,87.1,0.451,10.7,30.1,0.355,28.6,57.0,0.501,19.6,24.9,0.789,11.1,34.7,45.7,23.1,8.3,5.1,15.4,20.2,108.8,2017
1029,15,Boston Celtics,82,19755,39.8,88.3,0.45,9.2,27.8,0.332,30.5,60.5,0.505,19.7,25.6,0.769,11.1,34.8,45.8,23.2,7.8,5.3,14.3,20.9,108.4,2017
1030,16,Oklahoma City Thunder,82,19805,39.8,86.7,0.45899999999999996,9.0,25.2,0.35600000000000004,30.9,61.5,0.502,18.9,24.7,0.764,9.3,32.0,41.3,21.8,8.6,5.6,14.0,21.0,107.5,2017
1031,17,New Orleans Pelicans,82,19905,40.4,89.8,0.45,10.6,30.1,0.353,29.8,59.7,0.499,15.9,20.9,0.762,10.7,38.0,48.7,23.6,7.4,4.3,14.1,19.4,107.4,2017
1032,18,Minnesota Timberwolves,82,19805,41.6,87.4,0.475,10.4,28.3,0.366,31.2,59.1,0.528,18.5,24.1,0.768,10.3,32.1,42.4,24.3,8.1,5.3,15.0,21.5,112.0,2017
1033,19,Sacramento Kings,82,19880,40.1,86.8,0.462,11.4,31.3,0.364,28.7,55.5,0.517,19.7,25.3,0.778,10.5,34.2,44.7,24.7,8.8,5.3,14.6,20.9,111.3,2017
1034,20,Cleveland Cavaliers,82,19880,41.8,91.4,0.45799999999999996,10.7,29.5,0.361,31.2,61.9,0.504,16.0,20.6,0.773,11.3,34.2,45.5,25.4,7.5,4.4,13.0,21.2,110.3,2017
1035,21,Washington Wizards,82,19855,40.4,86.6,0.466,10.1,27.6,0.364,30.3,59.0,0.514,18.5,24.6,0.7509999999999999,10.8,33.0,43.8,23.2,7.5,4.7,15.6,20.1,109.3,2017
1036,22,Orlando Magic,82,19805,41.3,88.6,0.467,9.9,27.0,0.36700000000000005,31.4,61.6,0.51,17.8,23.3,0.7659999999999999,10.0,36.7,46.7,24.2,7.8,5.2,13.4,19.2,110.5,2017
1037,23,New York Knicks,82,19855,41.0,90.2,0.455,10.2,29.1,0.348,30.9,61.1,0.506,19.3,25.0,0.7709999999999999,12.0,34.2,46.2,22.5,7.7,4.7,13.3,19.1,111.5,2017
1038,24,Philadelphia 76ers,82,19830,39.8,86.5,0.461,9.0,25.1,0.35700000000000004,30.9,61.4,0.503,20.3,26.2,0.773,10.9,34.4,45.3,22.8,8.6,5.5,15.2,19.8,108.9,2017
1039,25,Portland Trail Blazers,82,19930,40.0,88.1,0.455,9.5,25.6,0.37,30.5,62.4,0.489,21.3,27.1,0.785,10.3,34.6,44.9,21.0,7.9,5.4,13.1,20.2,110.8,2017
1040,26,Houston Rockets,82,19780,40.9,88.4,0.46299999999999997,9.9,29.0,0.34299999999999997,31.0,59.4,0.522,17.2,22.1,0.778,10.7,33.2,43.8,24.0,8.5,5.0,15.0,20.3,109.0,2017
1041,27,Denver Nuggets,82,19755,42.7,89.6,0.47700000000000004,10.0,26.6,0.375,32.7,63.0,0.519,17.3,22.2,0.782,9.5,31.8,41.4,24.4,8.4,5.0,12.1,20.4,112.7,2017
1042,28,Los Angeles Lakers,82,19705,42.1,87.2,0.483,10.3,27.8,0.37,31.8,59.4,0.536,18.5,24.3,0.762,10.4,34.6,45.1,26.1,8.6,5.4,14.7,18.8,113.0,2017
1043,29,Brooklyn Nets,82,19755,41.0,89.4,0.45799999999999996,9.8,26.8,0.366,31.2,62.6,0.498,19.0,24.6,0.772,10.8,35.6,46.4,22.7,9.4,5.5,13.1,20.0,110.7,2017
1044,30,Phoenix Suns,82,19830,39.8,85.3,0.467,10.0,26.1,0.382,29.9,59.3,0.504,22.5,28.8,0.7829999999999999,10.1,33.5,43.6,21.9,8.0,5.3,14.7,22.0,112.2,2017
1045,1,Utah Jazz,82,19755,38.8,86.4,0.449,9.9,27.0,0.365,28.9,59.3,0.488,16.4,21.3,0.7709999999999999,9.0,34.3,43.3,20.8,8.6,4.8,15.5,21.4,103.9,2018
1046,2,San Antonio Spurs,82,19730,40.1,88.5,0.45299999999999996,9.6,27.6,0.348,30.5,60.9,0.501,15.0,19.8,0.759,9.7,35.0,44.6,22.9,8.0,4.1,14.8,20.7,104.8,2018
1047,3,Boston Celtics,82,19805,38.7,88.0,0.44,9.7,28.6,0.33899999999999997,29.0,59.3,0.488,16.8,22.1,0.763,10.0,35.4,45.4,22.0,7.5,4.6,14.6,19.8,103.9,2018
1048,4,Miami Heat,82,19930,38.9,86.6,0.45,9.9,27.5,0.36,29.0,59.1,0.491,18.6,23.7,0.7829999999999999,9.4,35.2,44.5,21.7,7.8,4.8,14.6,20.0,106.3,2018
1049,5,Portland Trail Blazers,82,19755,39.6,88.7,0.447,10.0,27.4,0.364,29.6,61.2,0.484,17.2,22.7,0.755,9.6,34.7,44.3,20.8,7.6,5.3,13.0,19.7,106.4,2018
1050,6,Toronto Raptors,82,19830,39.1,87.2,0.449,9.1,25.4,0.35700000000000004,30.1,61.8,0.486,18.5,24.1,0.767,10.0,33.2,43.2,22.2,7.3,5.0,14.6,20.3,105.9,2018
1051,7,Houston Rockets,82,19755,40.4,87.4,0.462,10.3,29.5,0.35100000000000003,30.1,57.9,0.519,15.0,20.0,0.746,8.8,34.1,42.9,22.9,7.6,4.5,14.9,20.8,106.1,2018
1052,8,Detroit Pistons,82,19805,40.4,88.0,0.45899999999999996,11.4,31.8,0.359,28.9,56.2,0.515,15.1,19.5,0.7759999999999999,9.5,35.7,45.2,26.0,7.5,5.0,15.3,19.0,107.3,2018
1053,9,Indiana Pacers,82,19755,40.9,88.0,0.465,11.0,31.6,0.349,29.9,56.4,0.53,15.3,20.3,0.757,10.6,34.0,44.6,24.1,7.3,5.4,16.1,19.2,108.1,2018
1054,10,Oklahoma City Thunder,82,19830,39.5,86.2,0.45799999999999996,11.5,31.4,0.36700000000000005,28.0,54.8,0.511,16.7,21.7,0.769,9.8,33.5,43.3,23.9,7.9,4.7,16.5,21.9,107.2,2018
1055,11,Philadelphia 76ers,82,19780,37.9,87.4,0.434,10.1,29.5,0.342,27.9,57.8,0.48200000000000004,19.0,25.6,0.745,9.9,32.1,42.1,21.7,8.5,5.1,14.3,20.3,105.0,2018
1056,12,Dallas Mavericks,82,19805,40.8,87.1,0.469,11.1,30.6,0.363,29.7,56.5,0.526,16.8,22.2,0.757,9.2,38.4,47.5,24.4,7.5,4.7,14.3,20.3,109.5,2018
1057,13,Memphis Grizzlies,82,19705,39.1,84.5,0.462,11.2,30.5,0.368,27.9,54.0,0.516,21.7,28.2,0.769,10.0,34.7,44.7,23.3,8.5,5.4,15.5,21.5,111.0,2018
1058,14,Sacramento Kings,82,19755,40.7,86.5,0.47,12.5,33.1,0.377,28.2,53.4,0.527,17.2,22.5,0.765,9.5,36.4,45.9,24.8,8.1,5.0,15.1,18.2,111.1,2018
1059,15,Washington Wizards,82,19855,40.0,86.5,0.462,10.4,29.9,0.349,29.5,56.6,0.522,18.4,24.2,0.7609999999999999,10.1,33.5,43.6,22.9,8.0,4.8,15.3,20.5,108.7,2018
1060,16,Milwaukee Bucks,82,19830,40.4,86.3,0.46799999999999997,10.4,28.0,0.37200000000000005,29.9,58.3,0.513,19.0,24.2,0.7829999999999999,10.3,33.8,44.0,24.4,7.4,4.6,16.1,20.5,110.1,2018
1061,17,Minnesota Timberwolves,82,19805,41.6,87.6,0.475,11.2,30.7,0.366,30.4,56.9,0.534,16.6,21.2,0.779,10.1,33.2,43.3,24.8,6.7,4.8,15.6,21.6,111.1,2018
1062,18,Golden State Warriors,82,19730,40.3,90.1,0.447,10.4,29.2,0.35700000000000004,29.8,60.9,0.49,16.7,22.1,0.758,10.9,31.7,42.6,23.6,8.8,3.7,14.4,18.5,107.6,2018
1063,19,Charlotte Hornets,82,19780,41.5,88.8,0.46799999999999997,11.4,30.4,0.375,30.1,58.3,0.516,14.6,18.4,0.795,8.5,35.6,44.2,25.0,6.7,5.0,13.7,22.7,109.1,2018
1064,20,New York Knicks,82,19830,40.4,88.5,0.457,11.5,31.2,0.368,28.9,57.3,0.505,18.4,23.8,0.774,10.5,33.8,44.2,24.6,8.4,4.9,13.7,18.9,110.7,2018
1065,21,Orlando Magic,82,19730,41.6,89.0,0.46799999999999997,10.2,28.0,0.36200000000000004,31.5,61.0,0.516,16.7,21.6,0.773,10.8,35.9,46.6,24.8,7.9,5.0,14.5,19.3,110.1,2018
1066,22,Denver Nuggets,82,19880,42.2,88.7,0.47600000000000003,11.1,29.5,0.37799999999999995,31.1,59.2,0.525,15.4,20.8,0.738,10.0,32.6,42.6,25.3,8.2,4.9,14.1,21.2,111.0,2018
1067,23,Atlanta Hawks,82,19705,41.3,88.1,0.469,11.8,31.2,0.377,29.6,56.9,0.52,16.1,20.9,0.772,10.4,34.5,44.9,26.5,8.8,5.6,15.3,20.6,110.6,2018
1068,24,Los Angeles Clippers,82,19705,40.7,88.8,0.45799999999999996,10.9,30.6,0.35600000000000004,29.8,58.2,0.512,18.0,23.0,0.782,10.7,33.4,44.1,24.9,8.6,5.7,14.2,22.2,110.2,2018
1069,25,Los Angeles Lakers,82,19905,40.4,88.6,0.456,10.3,29.7,0.34600000000000003,30.2,58.9,0.512,16.8,22.1,0.7609999999999999,10.1,34.1,44.2,23.2,8.2,5.4,14.1,20.2,108.0,2018
1070,26,Cleveland Cavaliers,82,19730,42.6,89.9,0.474,11.9,32.2,0.368,30.7,57.6,0.5329999999999999,14.9,19.7,0.7559999999999999,10.1,34.3,44.4,26.3,7.6,4.2,13.7,21.1,111.9,2018
1071,27,Chicago Bulls,82,19855,41.3,87.5,0.47200000000000003,12.2,32.9,0.37,29.1,54.5,0.534,16.1,20.4,0.787,8.5,37.5,46.0,26.1,7.2,5.2,13.7,17.5,110.9,2018
1072,28,Brooklyn Nets,82,19855,41.8,89.7,0.466,9.1,24.6,0.369,32.7,65.1,0.503,18.0,23.5,0.7659999999999999,10.4,36.4,46.9,21.8,7.7,5.5,12.4,19.7,110.6,2018
1073,29,New Orleans Pelicans,82,19955,40.9,90.2,0.45399999999999996,10.7,30.0,0.355,30.3,60.2,0.503,15.8,20.1,0.784,10.6,34.0,44.6,23.3,8.0,4.1,14.2,20.0,108.3,2018
1074,30,Phoenix Suns,82,19705,41.6,88.4,0.47100000000000003,10.9,29.1,0.373,30.7,59.2,0.519,18.7,24.5,0.7659999999999999,10.4,35.3,45.7,23.2,8.6,5.9,13.3,20.8,112.8,2018
1075,1,Indiana Pacers,82,19705,39.4,87.6,0.45,11.6,32.7,0.354,27.9,54.9,0.507,16.1,21.3,0.7559999999999999,10.7,33.7,44.4,24.9,7.5,5.3,15.9,20.4,106.5,2019
1076,2,Miami Heat,82,19730,38.9,88.1,0.441,12.0,33.6,0.358,26.8,54.5,0.493,17.7,23.0,0.769,10.3,34.6,44.9,23.7,7.6,4.8,14.4,20.5,107.6,2019
1077,3,Memphis Grizzlies,82,19880,38.5,85.4,0.451,11.9,33.0,0.36,26.6,52.5,0.508,19.8,25.3,0.784,9.8,36.0,45.8,24.0,7.8,5.0,15.6,22.0,108.8,2019
1078,4,Utah Jazz,82,19755,39.7,87.8,0.452,9.8,27.5,0.355,29.9,60.3,0.496,16.6,22.1,0.753,8.9,33.5,42.3,21.4,8.4,4.6,13.8,22.2,105.7,2019
1079,5,Orlando Magic,82,19780,40.5,88.9,0.456,10.6,30.6,0.34700000000000003,29.9,58.3,0.513,16.5,21.2,0.778,9.1,36.1,45.3,23.4,7.1,4.5,13.2,19.0,108.1,2019
1080,6,Denver Nuggets,82,19730,40.4,88.2,0.45799999999999996,11.0,32.6,0.33899999999999997,29.4,55.6,0.528,17.1,22.7,0.753,9.9,33.4,43.4,25.1,7.6,5.1,13.8,20.8,108.9,2019
1081,7,Detroit Pistons,82,19855,40.6,86.5,0.469,9.8,28.3,0.345,30.9,58.2,0.53,18.3,24.2,0.755,9.3,35.2,44.5,24.1,7.0,5.2,14.3,21.7,109.2,2019
1082,8,Boston Celtics,82,19780,39.4,87.9,0.44799999999999995,11.5,33.5,0.344,27.9,54.5,0.513,17.4,22.8,0.764,10.4,35.5,45.8,23.6,6.8,3.9,15.1,19.5,107.8,2019
1083,9,Toronto Raptors,82,19880,39.8,88.6,0.449,10.6,30.8,0.345,29.2,57.8,0.505,16.9,22.0,0.765,10.5,33.8,44.3,24.3,7.5,4.4,14.8,20.3,107.1,2019
1084,10,Houston Rockets,82,19830,41.0,87.9,0.466,10.3,30.2,0.34,30.7,57.7,0.532,18.5,24.0,0.768,11.1,34.9,46.1,23.9,7.5,4.6,15.2,20.3,110.7,2019
1085,11,Milwaukee Bucks,82,19780,39.0,90.1,0.433,12.6,35.0,0.361,26.4,55.1,0.479,14.6,19.9,0.733,9.6,34.1,43.6,23.9,6.5,4.6,12.9,19.4,105.2,2019
1086,12,San Antonio Spurs,82,19805,42.0,90.7,0.46299999999999997,11.8,33.0,0.359,30.1,57.7,0.522,15.4,20.4,0.755,9.3,35.1,44.4,25.0,7.3,4.1,12.3,19.9,111.2,2019
1087,13,Dallas Mavericks,82,19780,41.2,89.7,0.45899999999999996,11.3,32.7,0.344,29.9,57.0,0.525,17.2,22.1,0.777,10.2,34.8,45.1,24.7,7.9,4.5,13.1,23.4,110.7,2019
1088,14,Portland Trail Blazers,82,19855,41.1,90.1,0.457,10.7,29.8,0.359,30.4,60.3,0.505,17.5,22.8,0.77,10.3,32.6,42.8,23.2,7.4,5.1,12.4,20.7,110.5,2019
1089,15,Oklahoma City Thunder,82,19855,39.3,85.5,0.46,10.8,30.5,0.35600000000000004,28.5,55.0,0.517,17.6,23.2,0.7609999999999999,9.5,34.5,44.0,24.0,7.9,4.9,16.1,21.7,107.0,2019
1090,16,Golden State Warriors,82,19805,39.8,89.7,0.444,11.5,33.1,0.34700000000000003,28.3,56.7,0.5,18.4,23.9,0.773,10.6,33.0,43.7,23.9,7.6,3.5,13.3,19.2,109.5,2019
1091,17,Charlotte Hornets,82,19830,42.1,89.6,0.47,12.2,33.7,0.361,30.0,56.0,0.536,16.0,20.4,0.787,10.1,35.9,46.1,26.2,6.9,6.0,13.6,20.7,112.5,2019
1092,18,Brooklyn Nets,82,19980,41.2,90.3,0.456,10.1,29.6,0.341,31.1,60.7,0.513,17.2,22.3,0.77,10.7,34.4,45.2,23.2,7.6,5.1,13.1,21.5,109.7,2019
1093,19,Philadelphia 76ers,82,19805,40.8,89.5,0.455,10.1,29.4,0.342,30.7,60.1,0.511,18.4,24.0,0.768,9.8,32.7,42.5,22.9,7.6,4.0,12.5,21.7,110.0,2019
1094,20,Chicago Bulls,82,19905,42.2,89.1,0.473,12.1,33.0,0.365,30.1,56.1,0.537,16.8,22.0,0.763,10.0,36.4,46.4,25.5,7.3,5.8,13.3,18.7,113.2,2019
1095,21,Los Angeles Lakers,82,19780,40.4,89.5,0.452,11.4,32.7,0.349,29.0,56.8,0.511,17.2,21.9,0.784,10.9,34.3,45.2,24.1,8.0,5.0,13.7,20.1,109.5,2019
1096,22,New York Knicks,82,19780,41.8,89.6,0.467,11.8,32.6,0.363,30.0,57.0,0.527,18.2,23.7,0.7659999999999999,10.7,36.7,47.5,25.6,7.4,5.6,13.2,20.8,113.7,2019
1097,23,Minnesota Timberwolves,82,19830,41.7,89.2,0.467,12.6,33.3,0.37799999999999995,29.1,56.0,0.52,16.9,22.1,0.767,11.1,34.1,45.2,25.9,6.5,5.5,14.6,21.7,112.9,2019
1098,24,Cleveland Cavaliers,82,19755,44.5,89.9,0.495,12.4,32.6,0.38,32.1,57.3,0.561,16.3,21.1,0.77,9.8,35.6,45.5,26.5,7.1,5.8,12.8,20.0,117.6,2019
1099,25,Los Angeles Clippers,82,19830,40.7,89.1,0.457,10.1,29.5,0.34299999999999997,30.6,59.7,0.513,20.0,25.7,0.777,11.0,33.6,44.6,23.5,8.1,5.9,12.9,23.4,111.5,2019
1100,26,Sacramento Kings,82,19730,40.9,87.6,0.466,11.6,33.5,0.348,29.2,54.2,0.54,18.2,23.6,0.77,10.8,35.6,46.4,23.9,7.3,5.0,15.4,20.7,111.5,2019
